loss,run_time,iteration,K,normalize_X,similarity,delta,ndcg,window_hours
-0.05152183408755153,56.85683035850525,150,404.0,0,1,7964103.215367244,0.05152183408755153,2212.2508931575676
-0.051389694205598,63.204915285110474,151,442.0,0,1,10370293.210894858,0.051389694205598,2880.6370030263497
-0.051266810209153496,43.33618974685669,152,289.0,0,1,6390698.541818996,0.051266810209153496,1775.1940393941657
-0.05115380867715724,75.18068242073059,153,622.0,0,1,5451566.448629978,0.05115380867715724,1514.3240135083272
-0.04896515785448626,41.87860369682312,154,328.0,0,1,1881695.5373691411,0.04896515785448626,522.6932048247614
-0.05129044956246798,75.07333302497864,155,567.0,0,1,11879218.980620973,0.05129044956246798,3299.7830501724925
-0.05011759573020971,60.46754431724548,156,519.0,0,1,3088111.5208777185,0.05011759573020971,857.8087557993663
-0.05151334157792073,53.80180859565735,157,381.0,0,1,7669626.6429615645,0.05151334157792073,2130.4518452671014
-0.048978640644439686,42.46787095069885,158,353.0,0,1,1452472.635430622,0.048978640644439686,403.46462095295055
-0.051285893968573935,88.84880352020264,159,706.0,0,1,13080488.756435325,0.051285893968573935,3633.4690990098125
-0.0505627909254198,36.80814504623413,160,251.0,0,1,4381244.09805759,0.0505627909254198,1217.0122494604418
